Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60680000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
60680000;2;01/10/2020;;1;1;"75,6455";"13,1805";"31,2036";28;11;1;1;1;;;"21,4091";"24,2643";"19,7587";"18,6852";"16,6039";"17,1159";"16,6039";"15,5969";"14,1294";"13,652";"13,1805";"13,1805";"13,1805";"13,652";"27,2461";"26,6398";"36,9132";"30,9858";"25,442";"24,8506";"27,2461";"29,72";"32,2706";"35,5638";"45,3818";"56,0345";"65,7934";"75,6455";"66,6319";"63,3009";"66,6319";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/09/2020;;1;1;"32,2706";"20,3035";"25,8896";1;28;1;1;1;;;"32,2706";"31,6258";"30,9858";"30,9858";"30,3505";"29,72";"29,72";"29,0943";"29,0943";"28,4733";"27,8573";"27,8573";"27,2461";"27,2461";"26,6398";"26,6398";"26,0384";"26,0384";"25,442";"23,683";"22,5357";"21,4091";"21,4091";"20,8537";"20,8537";"20,8537";"20,8537";"20,3035";"20,3035";"20,3035";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/08/2020;;1;1;"43,9269";"32,2706";"38,4499";1;30;1;1;1;;;"43,9269";"43,9269";"43,2058";"43,2058";"42,4891";"42,4891";"41,7767";"41,7767";"41,0687";"41,0687";"40,3651";"40,3651";"39,6658";"38,971";"38,971";"38,2806";"38,2806";"37,5946";"37,5946";"36,9132";"36,9132";"36,2363";"36,2363";"35,5638";"34,896";"34,896";"34,2327";"33,574";"32,92";"32,2706";"32,2706";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/2020;;1;1;"65,7934";"43,9269";"55,5553";1;31;1;1;1;;;"65,7934";"65,7934";"64,9587";"64,1279";"63,3009";"62,4778";"62,4778";"61,6586";"60,8434";"60,032";"59,2246";"58,4211";"57,6216";"55,247";"55,247";"54,4635";"54,4635";"53,684";"53,684";"52,9087";"52,1373";"51,3701";"50,607";"50,607";"50,607";"49,0932";"48,3425";"47,596";"46,1156";"45,3818";"43,9269";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/06/2020;;1;1;"94,5971";"66,6319";"77,9076";1;29;1;1;1;;;"94,5971";"92,5296";"90,4789";"89,4599";"88,4451";"87,4346";"86,4284";"85,4265";"83,4354";"81,4617";"81,4617";"80,4814";"79,5054";"79,5054";"78,5338";"77,5666";"76,6038";"75,6455";"74,6915";"72,797";"70,9204";"69,1703";"68,3203";"68,3203";"68,3203";"67,4742";"67,4742";"67,4742";"66,6319";"66,6319";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/05/2020;;1;1;"168,9193";"97,7297";"115,4324";1;31;1;1;1;;;"168,9193";"143,6418";"139,4655";"135,3722";"134,0261";"131,3612";"128,7323";"125,2564";"121,8221";"119,5521";"117,2977";"116,1765";"112,8366";"109,5326";"108,4392";"105,1835";"104,1064";"103,0334";"104,1064";"103,0334";"101,9644";"100,8995";"104,1064";"109,5326";"109,5326";"108,4392";"106,2647";"104,1064";"103,0334";"100,8995";"97,7297";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/2020;;1;1;"282,2338";"159,68";"208,1762";22;12;1;1;1;;;"234,8201";"226,9391";"216,1962";"207,2543";"197,1287";"185,9549";"172,0778";"162,7207";"179,184";"190,0957";"175,1991";"159,68";"162,7207";"172,0778";"180,5252";"175,1991";"167,3549";"159,68";"177,8492";"216,1962";"261,2227";"282,2338";"252,7762";"249,4476";"261,2227";"278,6588";"278,6588";"246,1476";"213,1884";"202,8745";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/2020;;1;1;"557,469";"159,68";"262,3559";2;19;1;1;1;;;"460,3941";"557,469";"535,4575";"426,7413";"337,4449";"308,0918";"315,7508";"323,5318";"311,9061";"285,8383";"252,7762";"220,759";"210,2078";"199,9883";"192,8891";"185,9549";"176,5209";"170,4936";"159,68";"164,2556";"177,8492";"188,7089";"195,7088";"201,4281";"207,2543";"213,1884";"217,7103";"222,2937";"231,6468";"231,6468";"249,4476";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/2020;;1;1;"405,9721";"122,963";"239,9762";29;5;1;1;1;;;"161,1955";"147,9021";"138,0919";"128,7323";"122,963";"135,3722";"168,9193";"278,6588";"383,6749";"304,3078";"291,3008";"261,2227";"230,0706";"214,6889";"216,1962";"199,9883";"192,8891";"205,7876";"239,6325";"225,3837";"208,7276";"217,7103";"246,1476";"273,3514";"296,8302";"321,575";"351,7392";"390,2786";"405,9721";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
60680000;2;01/01/2020;;1;1;"252,7762";"70,9204";"131,5112";5;18;1;1;1;;;"94,5971";"119,5521";"134,0261";"198,5551";"252,7762";"152,2473";"139,4655";"127,5654";"119,5521";"110,6299";"103,0334";"94,5971";"94,5971";"88,4451";"83,4354";"77,5666";"71,8565";"70,9204";"90,4789";"100,8995";"81,4617";"92,5296";"108,4392";"143,6418";"202,8745";"188,7089";"179,184";"183,227";"187,3286";"201,4281";"183,227";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/2019;;1;1;"185,9549";"64,9587";"99,6469";15;30;1;1;1;;;"69,1703";"75,6455";"77,5666";"80,4814";"83,4354";"85,4265";"88,4451";"92,5296";"96,6813";"101,9644";"112,8366";"128,7323";"145,0526";"159,68";"185,9549";"175,1991";"138,0919";"115,0592";"103,0334";"99,8388";"95,6371";"92,5296";"89,4599";"86,4284";"82,4464";"78,5338";"73,742";"69,1703";"66,6319";"64,9587";"74,6915";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/11/2019;;1;1;"71,8565";"16,6039";"32,7208";29;15;1;1;1;;;"20,3035";"20,8537";"21,9698";"22,5357";"21,9698";"20,8537";"19,7587";"19,7587";"22,5357";"24,8506";"24,2643";"22,5357";"19,7587";"18,1566";"16,6039";"17,1159";"17,6335";"21,9698";"43,9269";"38,971";"34,2327";"42,4891";"51,3701";"46,1156";"42,4891";"43,2058";"56,826";"70,9204";"71,8565";"65,7934";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/10/2019;;1;1;"38,971";"12,2555";"20,4342";13;21;1;1;1;;;"16,6039";"18,6852";"18,1566";"15,5969";"15,1019";"15,1019";"16,6039";"16,0975";"18,1566";"20,3035";"21,9698";"23,683";"38,971";"34,2327";"25,442";"21,4091";"16,6039";"15,5969";"13,652";"12,715";"12,2555";"12,715";"13,1805";"13,652";"14,1294";"16,6039";"38,971";"37,5946";"31,6258";"26,6398";"21,4091";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/09/2019;;1;1;"25,442";"10,4798";"17,576";1;20;1;1;1;;;"25,442";"25,442";"24,8506";"24,2643";"24,2643";"23,683";"23,1068";"21,9698";"20,3035";"19,2193";"19,2193";"18,6852";"17,1159";"15,5969";"14,1294";"14,1294";"13,1805";"13,652";"13,1805";"10,4798";"11,8022";"13,1805";"13,652";"14,1294";"14,6127";"15,5969";"16,0975";"15,5969";"15,1019";"15,5969";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/08/2019;;1;1;"36,2363";"25,442";"30,9242";1;31;1;1;1;;;"36,2363";"35,5638";"35,5638";"35,5638";"36,2363";"36,2363";"35,5638";"34,896";"34,896";"34,2327";"33,574";"33,574";"32,92";"31,6258";"30,3505";"29,72";"29,72";"29,0943";"29,0943";"28,4733";"28,4733";"27,8573";"27,8573";"27,2461";"27,2461";"26,6398";"26,6398";"26,0384";"26,0384";"26,0384";"25,442";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/2019;;1;1;"52,1373";"34,2327";"41,0723";1;27;1;1;1;;;"52,1373";"50,607";"49,848";"49,0932";"47,596";"46,1156";"45,3818";"44,6522";"43,9269";"43,9269";"43,2058";"43,2058";"42,4891";"41,7767";"41,0687";"40,3651";"40,3651";"39,6658";"38,971";"38,2806";"36,9132";"36,2363";"35,5638";"35,5638";"34,896";"34,896";"34,2327";"34,896";"35,5638";"35,5638";"36,2363";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/06/2019;;1;1;"73,742";"53,684";"61,4256";1;26;1;1;1;;;"73,742";"72,797";"71,8565";"70,9204";"69,1703";"67,4742";"65,7934";"65,7934";"64,9587";"64,1279";"63,3009";"61,6586";"61,6586";"60,8434";"60,8434";"60,032";"59,2246";"59,2246";"58,4211";"57,6216";"57,6216";"56,826";"56,0345";"55,247";"54,4635";"53,684";"55,247";"56,0345";"54,4635";"53,684";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/05/2019;;1;1;"125,2564";"75,6455";"100,5327";20;31;1;1;1;;;"109,5326";"105,1835";"106,2647";"118,4229";"124,1077";"116,1765";"109,5326";"101,9644";"101,9644";"98,7822";"97,7297";"95,6371";"94,5971";"93,5612";"92,5296";"91,5021";"94,5971";"107,35";"118,4229";"125,2564";"120,6851";"115,0592";"108,4392";"97,7297";"88,4451";"85,4265";"83,4354";"81,4617";"79,5054";"77,5666";"75,6455";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/2019;;1;1;"294,9796";"88,4451";"175,5571";17;4;1;1;1;;;"121,8221";"104,1064";"91,5021";"88,4451";"96,6813";"109,5326";"124,1077";"142,2404";"155,1916";"161,1955";"167,3549";"264,6518";"262,9337";"251,1083";"293,1365";"280,4426";"294,9796";"275,1132";"264,6518";"219,2312";"164,2556";"131,3612";"124,1077";"146,4727";"205,7876";"192,8891";"152,2473";"140,8483";"125,2564";"115,0592";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/2019;;1;1;"219,2312";"98,7822";"146,9233";19;27;1;1;1;;;"139,4655";"146,4727";"194,2956";"161,1955";"146,4727";"147,9021";"156,6781";"153,7146";"146,4727";"136,7275";"127,5654";"146,4727";"183,227";"167,3549";"146,4727";"138,0919";"143,6418";"158,1742";"219,2312";"177,8492";"146,4727";"140,8483";"135,3722";"130,0423";"119,5521";"105,1835";"98,7822";"104,1064";"147,9021";"150,7894";"138,0919";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/2019;;1;1;"202,8745";"54,4635";"119,3495";19;3;1;1;1;;;"61,6586";"58,4211";"54,4635";"64,1279";"85,4265";"107,35";"107,35";"111,7312";"153,7146";"126,409";"106,2647";"110,6299";"105,1835";"106,2647";"111,7312";"120,6851";"113,9459";"149,341";"202,8745";"181,8728";"153,7146";"155,1916";"138,0919";"126,409";"124,1077";"131,3612";"138,0919";"135,3722";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60680000;2;01/01/2019;;1;1;"115,0592";"57,6216";"77,6271";1;24;1;1;1;;;"115,0592";"90,4789";"84,4288";"81,4617";"78,5338";"83,4354";"90,4789";"100,8995";"87,4346";"82,4464";"72,797";"67,4742";"62,4778";"65,7934";"72,797";"83,4354";"81,4617";"72,797";"78,5338";"73,742";"78,5338";"76,6038";"71,8565";"57,6216";"62,4778";"64,9587";"69,1703";"74,6915";"80,4814";"76,6038";"67,4742";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/2018;;1;1;"161,1955";"64,9587";"108,8417";3;23;1;1;1;;;"120,6851";"145,0526";"161,1955";"143,6418";"131,3612";"126,409";"122,963";"130,0423";"126,409";"118,4229";"111,7312";"108,4392";"104,1064";"98,7822";"95,6371";"103,0334";"111,7312";"107,35";"104,1064";"93,5612";"74,6915";"66,6319";"64,9587";"71,8565";"79,5054";"90,4789";"94,5971";"100,8995";"109,5326";"119,5521";"136,7275";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/11/2018;;1;1;"213,1884";"47,596";"117,6862";23;1;1;1;1;;;"47,596";"52,9087";"59,2246";"69,1703";"82,4464";"88,4451";"85,4265";"93,5612";"149,341";"173,6719";"164,2556";"113,9459";"88,4451";"86,4284";"92,5296";"82,4464";"87,4346";"95,6371";"105,1835";"167,3549";"162,7207";"198,5551";"213,1884";"207,2543";"191,4891";"149,341";"124,1077";"98,7822";"97,7297";"101,9644";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/10/2018;;1;1;"106,2647";"26,0384";"51,3373";22;1;1;1;1;;;"26,0384";"27,8573";"29,72";"27,8573";"27,2461";"29,72";"29,0943";"28,4733";"29,0943";"30,3505";"42,4891";"34,2327";"36,9132";"39,6658";"45,3818";"41,7767";"46,1156";"45,3818";"42,4891";"56,0345";"87,4346";"106,2647";"66,6319";"56,0345";"69,1703";"80,4814";"101,9644";"105,1835";"84,4288";"65,7934";"52,1373";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/09/2018;;1;1;"44,6522";"26,6398";"32,1869";21;13;1;1;1;;;"34,896";"32,92";"30,9858";"31,6258";"30,9858";"30,3505";"29,72";"29,72";"29,0943";"28,4733";"27,8573";"27,2461";"26,6398";"27,2461";"29,72";"32,92";"29,72";"34,896";"38,971";"40,3651";"44,6522";"40,3651";"37,5946";"36,2363";"34,896";"32,92";"30,9858";"29,72";"27,2461";"26,6398";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/08/2018;;1;1;"49,848";"34,2327";"40,4521";12;31;1;1;1;;;"43,2058";"42,4891";"41,7767";"41,7767";"41,0687";"40,3651";"39,6658";"40,3651";"41,7767";"40,3651";"40,3651";"49,848";"43,2058";"43,2058";"43,2058";"41,7767";"41,0687";"41,0687";"38,971";"41,0687";"43,2058";"41,7767";"40,3651";"39,6658";"37,5946";"36,9132";"37,5946";"36,2363";"34,896";"34,896";"34,2327";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/2018;;1;1;"60,8434";"43,2058";"50,4937";1;30;1;1;1;;;"60,8434";"60,032";"59,2246";"57,6216";"56,826";"55,247";"54,4635";"53,684";"53,684";"53,684";"52,1373";"50,607";"50,607";"49,0932";"50,607";"49,848";"47,596";"50,607";"47,596";"45,3818";"47,596";"47,596";"46,8537";"46,8537";"46,8537";"46,8537";"46,8537";"46,1156";"43,9269";"43,2058";"43,2058";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/06/2018;;1;1;"84,4288";"58,4211";"71,5043";1;30;1;1;1;;;"84,4288";"84,4288";"81,4617";"80,4814";"79,5054";"79,5054";"77,5666";"77,5666";"76,6038";"75,6455";"76,6038";"74,6915";"73,742";"72,797";"71,8565";"70,9204";"70,024";"69,1703";"68,3203";"66,6319";"65,7934";"64,9587";"65,7934";"65,7934";"64,9587";"60,8434";"62,4778";"62,4778";"61,6586";"58,4211";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/05/2018;;1;1;"126,409";"85,4265";"102,936";2;31;1;1;1;;;"125,2564";"126,409";"121,8221";"117,2977";"115,0592";"112,8366";"111,7312";"110,6299";"108,4392";"107,35";"104,1064";"103,0334";"101,9644";"99,8388";"98,7822";"96,6813";"94,5971";"94,5971";"93,5612";"95,6371";"98,7822";"111,7312";"109,5326";"99,8388";"96,6813";"93,5612";"91,5021";"89,4599";"87,4346";"87,4346";"85,4265";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/2018;;1;1;"308,0918";"128,7323";"211,7928";18;30;1;1;1;;;"168,9193";"202,8745";"208,7276";"205,7876";"262,9337";"225,3837";"216,1962";"271,5969";"256,1332";"242,8759";"249,4476";"238,0213";"211,6947";"210,2078";"230,0706";"298,6884";"261,2227";"308,0918";"291,3008";"244,5082";"205,7876";"180,5252";"167,3549";"155,1916";"146,4727";"147,9021";"143,6418";"139,4655";"134,0261";"128,7323";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/2018;;1;1;"422,0679";"236,4172";"281,5473";13;8;1;1;1;;;"355,894";"325,4962";"284,0324";"254,4511";"259,519";"293,1365";"242,8759";"236,4172";"244,5082";"261,2227";"300,554";"351,7392";"422,0679";"401,4474";"394,7217";"302,4271";"252,7762";"259,519";"273,3514";"251,1083";"244,5082";"249,4476";"246,1476";"247,794";"252,7762";"251,1083";"254,4511";"252,7762";"254,4511";"256,1332";"251,1083";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/2018;;1;1;"377,1438";"92,5296";"182,9095";28;17;1;1;1;;;"185,9549";"208,7276";"197,1287";"228,5014";"222,2937";"213,1884";"205,7876";"162,7207";"138,0919";"145,0526";"140,8483";"170,4936";"162,7207";"134,0261";"118,4229";"104,1064";"92,5296";"94,5971";"96,6813";"109,5326";"126,409";"127,5654";"121,8221";"228,5014";"296,8302";"355,894";"355,894";"377,1438";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60680000;2;01/01/2018;;1;1;"377,1438";"84,4288";"164,1926";9;24;1;1;1;;;"161,1955";"136,7275";"136,7275";"120,6851";"210,2078";"104,1064";"181,8728";"335,4341";"377,1438";"304,3078";"246,1476";"183,227";"173,6719";"127,5654";"156,6781";"172,0778";"187,3286";"170,4936";"146,4727";"136,7275";"120,6851";"118,4229";"105,1835";"84,4288";"94,5971";"107,35";"118,4229";"126,409";"138,0919";"147,9021";"159,68";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/2017;;1;1;"341,4899";"83,4354";"168,0205";18;2;1;1;1;;;"95,6371";"83,4354";"85,4265";"116,1765";"130,0423";"168,9193";"165,8004";"225,3837";"183,227";"168,9193";"152,2473";"161,1955";"168,9193";"195,7088";"162,7207";"201,4281";"294,9796";"341,4899";"302,4271";"257,8225";"177,8492";"152,2473";"124,1077";"119,5521";"134,0261";"135,3722";"145,0526";"132,6891";"116,1765";"113,9459";"195,7088";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/11/2017;;1;1;"118,4229";"14,1294";"63,0334";6;2;1;1;1;;;"17,1159";"14,1294";"19,2193";"109,5326";"74,6915";"118,4229";"108,4392";"107,35";"80,4814";"49,0932";"68,3203";"70,024";"61,6586";"60,8434";"60,032";"58,4211";"37,5946";"37,5946";"36,2363";"36,2363";"36,9132";"36,9132";"55,247";"53,684";"52,1373";"44,6522";"52,9087";"110,6299";"117,2977";"105,1835";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/10/2017;;1;1;"35,7385";"8,0099";"15,6001";7;23;1;1;1;;;"13,652";"14,1294";"23,1068";"23,1068";"30,4765";"32,694";"35,7385";"25,442";"24,8506";"23,683";"20,8537";"18,6852";"16,0975";"14,6127";"16,6039";"15,1019";"8,8065";"10,4798";"10,4798";"10,0517";"8,4048";"8,4048";"8,0099";"8,0099";"8,4048";"8,4048";"9,63";"8,4048";"8,0099";"9,2149";"10,0517";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/09/2017;;1;1;"20,3035";"10,9143";"14,9296";5;27;1;1;1;;;"19,7587";"19,2193";"18,6852";"18,1566";"20,3035";"18,6852";"17,1159";"17,1159";"16,6039";"16,0975";"16,6039";"14,6127";"17,1159";"16,0975";"13,1805";"13,1805";"12,715";"14,1294";"12,715";"13,1805";"12,715";"12,715";"12,2555";"12,2555";"12,715";"12,2555";"10,9143";"11,3551";"12,2555";"13,1805";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/08/2017;;1;1;"31,2093";"20,3035";"25,2428";1;25;1;1;1;;;"31,2093";"30,4765";"31,2093";"30,4765";"29,7502";"29,7502";"28,4733";"27,8573";"27,8573";"27,2461";"27,2461";"27,8573";"24,8506";"24,8506";"24,8506";"24,8506";"24,8506";"24,2643";"23,683";"23,683";"23,683";"21,4091";"21,4091";"21,9698";"20,3035";"20,8537";"21,4091";"21,4091";"21,9698";"21,4091";"21,4091";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/2017;;1;1;"51,5076";"31,2093";"37,5295";3;31;1;1;1;;;"43,7753";"39,6822";"51,5076";"41,3017";"41,3017";"39,6822";"41,3017";"40,489";"41,3017";"38,8814";"37,2978";"37,2978";"38,0866";"38,8814";"38,8814";"38,8814";"38,0866";"35,7385";"35,7385";"35,7385";"35,7385";"35,7385";"35,7385";"34,9681";"33,4458";"32,694";"32,694";"32,694";"32,694";"31,9485";"31,2093";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/06/2017;;1;1;"77,3482";"42,1204";"56,0169";2;26;1;1;1;;;"70,2831";"77,3482";"69,2941";"61,57";"64,4272";"65,3902";"65,3902";"61,57";"60,6282";"55,0903";"57,8349";"55,9997";"55,9997";"56,9146";"55,9997";"55,9997";"55,0903";"49,7496";"55,9997";"55,0903";"50,6258";"48,879";"49,7496";"55,0903";"48,0141";"42,1204";"42,1204";"42,1204";"51,5076";"44,6116";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/05/2017;;1;1;"164,854";"67,3318";"96,889";23;29;1;1;1;;;"153,6978";"124,2417";"116,992";"106,162";"101,1236";"94,409";"88,944";"88,944";"82,5453";"80,4516";"79,4122";"77,3482";"76,3238";"75,3043";"71,2771";"81,496";"83,5996";"79,4122";"78,3777";"82,5453";"135,0929";"124,2417";"164,854";"148,9006";"113,9707";"104,2655";"91,1157";"83,5996";"67,3318";"75,3043";"72,2763";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/2017;;1;1;"280,44";"79,41";"158,96";22;18;1;2;2;;;"156,1333";"168,6857";"168,6857";"216,1962";"225,3837";"169,9757";"220,759";"230,0706";"184,5877";"168,6857";"151,2869";"136,2105";"127,4355";"119,0346";"102,2591";"98,8666";"96,6284";"79,4122";"80,4516";"79,4122";"97,7451";"280,4426";"207,2543";"228,5014";"181,8728";"140,7406";"166,1249";"171,2719";"152,4892";"162,3311";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/2017;;1;1;"278,66";"101,12";"142,1";23;15;2;2;2;;;"152,4892";"163,5894";"171,2719";"162,3311";"141,8882";"132,8755";"147,7166";"146,5388";"123,1887";"112,975";"118,0104";"129,5939";"120,0645";"110,0216";"101,1236";"102,2591";"109,0483";"108,0806";"108,0806";"125,3005";"154,9124";"228,5014";"278,6588";"184,5877";"166,1249";"176,5209";"137,3341";"129,5939";"121,1001";"118,0104";"123,1887";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/02/2017;;1;1;"195,71";"105,21";"144,18";8;3;2;;2;;;"118,0104";"106,162";"105,211";"109,0483";"120,0645";"145,367";"192,8891";"195,7088";"167,4022";"169,9757";"168,6857";"144,2014";"141,8882";"153,6978";"166,1249";"154,9124";"132,8755";"120,0645";"114,9721";"123,1887";"130,6819";"143,0417";"154,9124";"159,8333";"145,367";"152,4892";"156,1333";"144,2014";;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;
